XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-4.108, 8.127, -3.878, 8.027, 6, 5, 23.4, 544810589
-4.106, 8.126, -4.004, 8.088, 6, 5, 22.9, 544810722
-4.108, 8.122, -4.050, 8.144, 6, 5, 23.0, 544810829
-4.106, 8.123, -4.000, 8.081, 6, 5, 23.5, 544810924
-4.106, 8.124, -3.927, 8.135, 6, 5, 23.0, 544811016
-4.105, 8.120, -3.968, 8.039, 6, 5, 23.3, 544811100
-4.102, 8.120, -3.846, 8.148, 6, 5, 23.1, 544811182
-4.101, 8.121, -3.939, 8.044, 6, 5, 22.9, 544811285
-4.100, 8.121, -3.867, 8.067, 6, 5, 23.3, 544811357
-4.100, 8.121, -3.992, 8.065, 6, 5, 22.9, 544811413
-4.100, 8.122, -3.957, 8.033, 6, 5, 23.0, 544811511
-4.100, 8.122, -3.944, 8.029, 6, 5, 23.1, 544811614
-4.099, 8.124, -3.947, 8.113, 6, 5, 22.9, 544811789
-4.099, 8.124, -3.906, 8.122, 6, 5, 23.1, 544812048
-4.100, 8.127, -4.017, 8.215, 6, 5, 23.2, 544812549
-4.100, 8.128, -3.987, 8.131, 6, 5, 23.2, 544812729
-4.099, 8.130, -3.841, 8.030, 6, 5, 23.3, 544812990
-4.099, 8.130, -4.008, 8.128, 6, 5, 23.1, 544813571
-4.098, 8.128, -3.910, 8.053, 6, 5, 22.9, 544813750
-4.100, 8.129, -4.027, 8.152, 6, 5, 22.8, 544813886
-4.100, 8.131, -4.041, 8.141, 6, 5, 23.3, 544813997
-4.104, 8.133, -3.968, 8.008, 6, 5, 22.9, 544814205
-4.106, 8.132, -3.931, 8.221, 6, 5, 22.9, 544814300
-4.107, 8.130, -3.934, 8.108, 6, 5, 22.9, 544814412
-4.108, 8.129, -3.848, 8.130, 6, 5, 22.8, 544814518
-4.111, 8.127, -4.020, 8.037, 6, 5, 23.2, 544814628
-4.112, 8.127, -3.939, 8.051, 6, 5, 23.4, 544814720
-4.110, 8.127, -3.957, 8.041, 6, 5, 23.4, 544814814
-4.108, 8.126, -3.828, 7.995, 6, 5, 23.4, 544814907
-4.110, 8.124, -3.823, 8.124, 6, 5, 23.3, 544814997
-4.113, 8.122, -3.990, 8.100, 6, 5, 23.0, 544815101
-4.113, 8.120, -3.998, 8.077, 6, 5, 23.5, 544815194
-4.113, 8.121, -3.900, 8.088, 6, 5, 23.2, 544815258
-4.114, 8.122, -4.000, 8.128, 6, 5, 22.8, 544815362
-4.112, 8.124, -4.022, 8.179, 6, 5, 23.1, 544815469
-4.111, 8.124, -3.947, 8.181, 6, 5, 23.3, 544815561
-4.108, 8.127, -3.859, 8.051, 6, 5, 23.3, 544815655
-4.112, 8.125, -3.898, 8.107, 6, 5, 23.0, 544815752
-4.114, 8.122, -3.849, 8.146, 6, 5, 23.0, 544815842
-4.114, 8.121, -3.947, 8.235, 6, 5, 22.8, 544815922
-4.112, 8.116, -3.922, 8.192, 6, 5, 23.2, 544816015
-4.115, 8.115, -3.983, 8.184, 6, 5, 23.1, 544816109
-4.118, 8.111, -3.930, 8.108, 6, 5, 23.1, 544816199
-4.115, 8.108, -3.965, 8.172, 6, 5, 23.2, 544816297
