XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
-10.318, 1.112, -10.271, 1.009, 0, 5, 10.2, 697162954
-10.310, 1.116, -10.133, 1.118, 0, 5, 10.0, 697163083
-10.311, 1.124, -10.300, 1.027, 0, 5, 10.1, 697163220
-10.306, 1.125, -10.278, 1.134, 0, 5, 10.1, 697163360
-10.305, 1.131, -10.175, 1.112, 0, 5, 10.2, 697163499
-10.305, 1.129, -10.219, 1.227, 0, 5, 9.9, 697163672
-10.284, 1.129, -10.248, 1.080, 0, 5, 9.9, 697163833
-10.290, 1.125, -10.258, 1.159, 0, 5, 10.3, 697163952
-10.292, 1.103, -10.206, 1.128, 0, 5, 10.0, 697164087
-10.297, 1.106, -10.313, 1.039, 0, 5, 9.9, 697164223
-10.298, 1.094, -10.227, 1.054, 0, 5, 10.1, 697164405
-10.301, 1.104, -10.287, 1.130, 0, 5, 10.1, 697164546
-10.301, 1.106, -10.236, 1.174, 0, 5, 10.0, 697164714
-10.316, 1.098, -10.267, 1.068, 0, 5, 9.9, 697164895
-10.312, 1.108, -10.231, 1.000, 0, 5, 9.9, 697165044
-10.318, 1.101, -10.259, 1.052, 0, 5, 9.9, 697165214
-10.309, 1.117, -10.208, 1.175, 0, 5, 10.0, 697165360
-10.306, 1.111, -10.311, 1.153, 0, 5, 9.8, 697165517
-10.312, 1.102, -10.375, 1.062, 0, 5, 10.4, 697165674
-10.307, 1.110, -10.144, 1.094, 0, 5, 9.7, 697165855
-10.310, 1.091, -10.191, 1.149, 0, 5, 10.2, 697166021
-10.302, 1.096, -10.330, 1.078, 0, 5, 10.0, 697166190
-10.296, 1.103, -10.213, 1.176, 0, 5, 10.0, 697166362
-10.302, 1.105, -10.234, 1.118, 0, 5, 10.2, 697166532
-10.307, 1.113, -10.298, 0.981, 0, 5, 9.8, 697166658
-10.297, 1.123, -10.157, 1.154, 0, 5, 10.1, 697166789
-10.310, 1.119, -10.143, 1.110, 0, 5, 10.3, 697166965
-10.324, 1.122, -10.358, 1.102, 0, 5, 10.1, 697167099
-10.329, 1.135, -10.123, 1.127, 0, 5, 10.1, 697167241
-10.318, 1.130, -10.207, 1.103, 0, 5, 10.0, 697167402
-10.312, 1.123, -10.265, 1.139, 0, 5, 10.1, 697167560
-10.321, 1.127, -10.287, 1.140, 0, 12, 10.0, 697167730
-10.319, 1.126, -10.337, 1.070, 0, 12, 10.0, 697167889
-10.310, 1.117, -10.274, 1.089, 0, 12, 9.9, 697168072
-10.302, 1.118, -10.239, 1.089, 0, 12, 10.0, 697168234
-10.296, 1.126, -10.337, 1.043, 0, 12, 10.0, 697168392
-10.292, 1.121, -10.215, 1.061, 0, 12, 9.9, 697168526
-10.292, 1.129, -10.201, 1.140, 0, 12, 9.9, 697168678
-10.294, 1.119, -10.275, 1.117, 0, 12, 10.1, 697168834
-10.312, 1.119, -10.208, 0.955, 0, 12, 9.9, 697168999
-10.308, 1.116, -10.163, 1.190, 0, 12, 10.0, 697169162
-10.317, 1.118, -10.223, 1.116, 0, 12, 10.1, 697169306
-10.324, 1.130, -10.168, 1.135, 0, 12, 10.0, 697169459
