XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
-9.963, 4.055, -9.889, 3.989, 0, 5, 9.7, 694972733
-9.963, 4.055, -9.963, 4.121, 0, 5, 9.6, 694972823
-9.966, 4.048, -9.965, 4.009, 0, 5, 9.6, 694972918
-9.976, 4.046, -10.104, 4.124, 0, 5, 9.4, 694973007
-9.964, 4.037, -9.887, 3.960, 0, 5, 9.6, 694973101
-9.968, 4.048, -9.946, 4.067, 0, 5, 9.3, 694973193
-9.985, 4.049, -9.948, 3.966, 0, 5, 9.5, 694973299
-9.990, 4.056, -9.856, 3.987, 0, 5, 9.4, 694973398
-9.976, 4.045, -9.678, 3.905, 0, 5, 9.4, 694973480
-9.975, 4.052, -9.941, 4.089, 0, 5, 9.4, 694973563
-9.975, 4.052, -9.764, 4.124, 0, 5, 9.3, 694973654
-9.979, 4.050, -9.867, 4.032, 0, 5, 9.6, 694973738
-9.976, 4.059, -9.782, 4.092, 0, 5, 9.5, 694973808
-9.977, 4.056, -9.886, 3.973, 0, 5, 9.6, 694973890
-9.973, 4.058, -9.861, 3.968, 0, 5, 9.5, 694973981
-9.973, 4.054, -9.926, 4.044, 0, 5, 9.7, 694974061
-9.969, 4.059, -9.704, 4.052, 0, 5, 9.5, 694974151
-9.974, 4.066, -9.896, 3.931, 0, 5, 9.5, 694974247
-9.970, 4.075, -9.817, 4.123, 0, 5, 9.5, 694974339
-9.971, 4.074, -9.902, 3.981, 0, 5, 9.7, 694974432
-9.968, 4.082, -9.851, 4.079, 0, 5, 9.6, 694974524
-9.960, 4.080, -9.746, 3.981, 0, 5, 9.5, 694974602
-9.960, 4.069, -9.791, 4.175, 0, 5, 9.5, 694974698
-9.958, 4.058, -9.811, 4.090, 0, 5, 9.6, 694974798
-9.965, 4.054, -9.956, 3.926, 0, 5, 9.5, 694974883
-9.959, 4.058, -9.888, 4.065, 0, 5, 9.5, 694974981
-9.959, 4.054, -9.814, 4.074, 0, 5, 9.3, 694975072
-9.962, 4.056, -9.871, 4.047, 0, 5, 9.6, 694975168
-9.970, 4.055, -9.912, 4.035, 0, 5, 9.5, 694975269
-9.973, 4.058, -9.805, 4.073, 0, 5, 9.3, 694975373
-9.965, 4.061, -9.835, 3.977, 0, 5, 9.4, 694975482
-9.964, 4.057, -9.810, 4.067, 0, 5, 9.6, 694975561
-9.950, 4.050, -9.805, 4.052, 0, 5, 9.6, 694975644
-9.950, 4.062, -9.887, 4.089, 0, 5, 9.4, 694975731
-9.940, 4.067, -9.783, 4.054, 0, 5, 9.5, 694975814
-9.938, 4.063, -9.951, 3.919, 0, 5, 9.5, 694975904
-9.950, 4.074, -9.823, 4.054, 0, 5, 9.3, 694976004
-9.947, 4.075, -9.847, 4.013, 0, 5, 9.3, 694976082
-9.957, 4.069, -9.897, 4.052, 0, 5, 9.8, 694976173
-9.959, 4.069, -9.908, 4.087, 0, 5, 9.6, 694976252
-9.955, 4.070, -9.856, 3.930, 0, 5, 9.4, 694976348
-9.953, 4.067, -9.941, 4.102, 0, 5, 9.6, 694976448
-9.952, 4.068, -9.942, 3.979, 0, 5, 9.8, 694976536
