XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
-3.535, -5.012, -3.337, -5.034, 0, 5, 30.6, 820695843
-3.524, -5.004, -3.455, -5.008, 0, 5, 30.2, 820695915
-3.528, -5.009, -3.523, -5.094, 0, 5, 29.8, 820696008
-3.541, -5.008, -3.566, -5.102, 0, 5, 30.1, 820696126
-3.549, -5.013, -3.496, -5.054, 0, 5, 30.4, 820696245
-3.548, -5.012, -3.456, -4.958, 0, 5, 30.7, 820696340
-3.542, -5.009, -3.487, -5.029, 0, 5, 29.9, 820696437
-3.538, -5.004, -3.596, -4.972, 0, 5, 30.2, 820696526
-3.529, -5.008, -3.375, -5.054, 0, 5, 30.1, 820696610
-3.530, -5.000, -3.432, -4.929, 0, 5, 30.4, 820696685
-3.530, -5.006, -3.496, -5.045, 0, 5, 30.1, 820696791
-3.522, -5.017, -3.396, -5.054, 0, 5, 29.9, 820696878
-3.526, -5.009, -3.601, -4.975, 0, 5, 30.3, 820696974
-3.524, -5.018, -3.515, -5.091, 0, 5, 30.1, 820697072
-3.527, -5.020, -3.426, -4.949, 0, 5, 30.2, 820697160
-3.523, -5.031, -3.406, -5.049, 0, 5, 29.5, 820697255
-3.521, -5.025, -3.397, -5.060, 0, 5, 30.0, 820697348
-3.527, -5.024, -3.399, -4.965, 0, 5, 29.8, 820697456
-3.530, -5.021, -3.465, -4.902, 0, 5, 30.2, 820697552
-3.528, -5.018, -3.474, -5.033, 0, 5, 29.8, 820697647
-3.542, -5.026, -3.477, -5.172, 0, 5, 30.0, 820697747
-3.543, -5.021, -3.460, -5.044, 0, 5, 29.9, 820697841
-3.539, -5.015, -3.528, -4.858, 0, 5, 30.2, 820697943
-3.543, -5.018, -3.496, -5.127, 0, 5, 30.2, 820698035
-3.544, -5.023, -3.512, -5.037, 0, 5, 29.8, 820698113
-3.542, -5.025, -3.424, -5.108, 0, 5, 30.3, 820698205
-3.540, -5.020, -3.443, -4.897, 0, 5, 30.0, 820698285
-3.552, -5.012, -3.467, -4.969, 0, 5, 30.0, 820698380
-3.552, -5.021, -3.540, -4.894, 0, 5, 29.7, 820698453
-3.549, -5.023, -3.510, -5.075, 0, 5, 30.4, 820698551
-3.554, -5.011, -3.446, -5.032, 0, 5, 29.7, 820698648
-3.558, -5.016, -3.547, -5.008, 0, 5, 30.1, 820698720
-3.557, -5.013, -3.492, -4.947, 0, 5, 30.4, 820698819
-3.565, -5.012, -3.474, -5.114, 0, 5, 29.9, 820698910
-3.559, -5.019, -3.446, -4.947, 0, 5, 30.1, 820699004
-3.556, -5.021, -3.337, -4.945, 0, 5, 30.1, 820699101
-3.570, -5.013, -3.468, -4.939, 0, 5, 30.1, 820699200
-3.574, -5.025, -3.497, -5.056, 0, 5, 30.1, 820699290
-3.564, -5.020, -3.512, -4.813, 0, 5, 30.1, 820699381
-3.563, -5.022, -3.496, -4.998, 0, 5, 29.6, 820699472
-3.560, -5.029, -3.497, -5.051, 0, 5, 29.9, 820699566
-3.570, -5.033, -3.632, -5.055, 0, 5, 29.9, 820699663
-3.560, -5.021, -3.444, -5.101, 0, 5, 30.0, 820699725
