XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
-1.398, 3.608, -1.343, 3.642, 0, 5, 29.0, 887066390
-1.392, 3.610, -1.197, 3.617, 0, 5, 28.7, 887066494
-1.397, 3.617, -1.276, 3.548, 0, 5, 28.6, 887066605
-1.403, 3.624, -1.203, 3.668, 0, 5, 28.9, 887066703
-1.401, 3.619, -1.217, 3.588, 0, 5, 28.7, 887066802
-1.406, 3.622, -1.278, 3.667, 0, 5, 28.6, 887066894
-1.405, 3.619, -1.212, 3.574, 0, 5, 28.9, 887067006
-1.407, 3.612, -1.182, 3.540, 0, 5, 29.0, 887067104
-1.413, 3.612, -1.227, 3.626, 0, 5, 28.6, 887067207
-1.407, 3.614, -1.240, 3.715, 0, 5, 28.7, 887067304
-1.398, 3.617, -1.224, 3.595, 0, 5, 28.7, 887067408
-1.399, 3.612, -1.235, 3.651, 0, 5, 28.8, 887067492
-1.395, 3.608, -1.154, 3.674, 0, 5, 28.7, 887067594
-1.400, 3.604, -1.214, 3.564, 0, 5, 29.3, 887067689
-1.406, 3.599, -1.229, 3.586, 0, 5, 28.7, 887067791
-1.406, 3.603, -1.267, 3.659, 0, 5, 28.6, 887067886
-1.409, 3.603, -1.252, 3.547, 0, 5, 28.5, 887068013
-1.419, 3.601, -1.309, 3.541, 0, 5, 28.5, 887068105
-1.415, 3.609, -1.260, 3.571, 0, 5, 28.9, 887068192
-1.417, 3.617, -1.324, 3.709, 0, 5, 28.6, 887068279
-1.410, 3.611, -1.161, 3.638, 0, 5, 28.5, 887068386
-1.403, 3.603, -1.169, 3.525, 0, 5, 28.9, 887068464
-1.408, 3.593, -1.299, 3.675, 0, 5, 28.8, 887068575
-1.410, 3.602, -1.312, 3.639, 0, 5, 28.8, 887068654
-1.408, 3.597, -1.260, 3.693, 0, 5, 28.9, 887068732
-1.412, 3.602, -1.238, 3.659, 0, 5, 28.5, 887068826
-1.411, 3.596, -1.193, 3.460, 0, 5, 28.5, 887068903
-1.411, 3.597, -1.298, 3.542, 0, 5, 28.7, 887068997
-1.413, 3.590, -1.306, 3.615, 0, 5, 28.6, 887069094
-1.416, 3.586, -1.322, 3.607, 0, 5, 28.5, 887069211
-1.408, 3.600, -1.169, 3.606, 0, 5, 29.2, 887069311
-1.399, 3.594, -1.169, 3.575, 0, 5, 28.4, 887069419
-1.402, 3.595, -1.204, 3.484, 0, 5, 28.7, 887069562
-1.412, 3.602, -1.225, 3.581, 0, 5, 28.9, 887069696
-1.414, 3.587, -1.098, 3.564, 0, 5, 28.6, 887069780
-1.416, 3.593, -1.235, 3.684, 0, 5, 28.8, 887069881
-1.431, 3.588, -1.283, 3.527, 0, 5, 29.1, 887069978
-1.424, 3.585, -1.127, 3.585, 0, 5, 28.5, 887070078
-1.426, 3.589, -1.262, 3.628, 0, 5, 28.7, 887070161
-1.414, 3.589, -1.111, 3.546, 0, 5, 29.1, 887070255
-1.412, 3.599, -1.204, 3.566, 0, 5, 28.5, 887070351
-1.398, 3.601, -1.169, 3.624, 0, 5, 28.9, 887070463
-1.401, 3.610, -1.226, 3.617, 0, 5, 28.8, 887070554
