XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
-1.183, -0.003, -1.091, -0.121, 0, 5, 6.3, 887998013
-1.185, -0.003, -1.188, -0.097, 0, 5, 6.0, 887998107
-1.182, -0.007, -1.176, -0.032, 0, 5, 6.1, 887998208
-1.167, 0.000, -1.127, -0.040, 0, 5, 6.1, 887998336
-1.171, -0.008, -1.247, 0.088, 0, 5, 6.4, 887998432
-1.171, -0.010, -1.185, -0.057, 0, 5, 6.3, 887998551
-1.172, -0.008, -1.252, 0.000, 0, 5, 6.1, 887998658
-1.170, -0.012, -1.122, -0.016, 0, 5, 6.1, 887998798
-1.177, -0.014, -1.065, -0.129, 0, 5, 6.3, 887998881
-1.179, -0.020, -1.177, 0.039, 0, 5, 6.1, 887998991
-1.177, -0.030, -1.185, -0.202, 0, 5, 6.1, 887999098
-1.173, -0.021, -1.285, 0.047, 0, 5, 6.2, 887999193
-1.178, -0.027, -1.254, -0.073, 0, 5, 6.3, 887999310
-1.180, -0.030, -1.147, -0.121, 0, 5, 6.3, 887999420
-1.174, -0.029, -1.177, -0.032, 0, 5, 6.1, 887999539
-1.169, -0.030, -1.212, -0.065, 0, 5, 6.2, 887999650
-1.169, -0.026, -1.145, 0.000, 0, 5, 6.1, 887999738
-1.170, -0.022, -1.145, -0.073, 0, 5, 6.0, 887999838
-1.163, -0.033, -1.130, -0.154, 0, 5, 6.0, 887999937
-1.154, -0.043, -1.100, -0.097, 0, 5, 5.9, 888000035
-1.156, -0.050, -1.234, -0.024, 0, 5, 6.2, 888000133
-1.155, -0.050, -1.073, -0.049, 0, 5, 6.0, 888000237
-1.152, -0.059, -1.163, -0.194, 0, 5, 6.0, 888000334
-1.165, -0.063, -1.148, -0.089, 0, 5, 5.8, 888000442
-1.181, -0.044, -1.327, -0.089, 0, 5, 6.1, 888000537
-1.176, -0.047, -1.276, -0.162, 0, 5, 6.4, 888000634
-1.172, -0.053, -1.096, -0.113, 0, 5, 6.2, 888000743
-1.159, -0.050, -1.001, -0.041, 0, 5, 6.6, 888000835
-1.164, -0.046, -1.105, 0.055, 0, 5, 6.2, 888000935
-1.164, -0.050, -1.170, -0.049, 0, 5, 6.1, 888001034
-1.159, -0.049, -1.153, -0.226, 0, 5, 6.1, 888001114
-1.161, -0.055, -1.259, -0.073, 0, 5, 6.3, 888001209
-1.170, -0.053, -1.283, -0.299, 0, 5, 6.0, 888001310
-1.175, -0.057, -1.209, -0.098, 0, 5, 6.3, 888001410
-1.180, -0.055, -1.182, -0.146, 0, 5, 6.3, 888001511
-1.180, -0.055, -1.187, -0.138, 0, 5, 6.3, 888001623
-1.185, -0.052, -1.107, 0.000, 0, 5, 6.0, 888001711
-1.183, -0.056, -1.184, -0.154, 0, 5, 6.1, 888001813
-1.185, -0.065, -1.141, -0.153, 0, 5, 6.1, 888001938
-1.183, -0.066, -1.181, -0.089, 0, 5, 6.2, 888002044
-1.181, -0.068, -1.180, -0.218, 0, 5, 6.3, 888002138
-1.189, -0.068, -1.166, -0.137, 0, 5, 6.2, 888002244
-1.180, -0.070, -1.202, -0.218, 0, 5, 6.0, 888002354
