XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
-5.362, -9.113, -5.198, -8.489, 0, 5, 20.4, 090652721
-5.361, -9.111, -5.284, -8.472, 0, 5, 20.4, 090654787
-5.360, -9.114, -5.229, -8.442, 0, 5, 20.3, 090654885
-5.359, -9.116, -5.198, -8.476, 0, 5, 20.4, 090654984
-5.360, -9.115, -5.220, -8.458, 0, 5, 20.3, 090655082
-5.361, -9.119, -5.343, -8.467, 0, 5, 20.4, 090655182
-5.355, -9.126, -5.299, -8.442, 0, 5, 20.8, 090655293
-5.354, -9.125, -5.256, -8.576, 0, 5, 20.7, 090655402
-5.351, -9.119, -5.238, -8.543, 0, 5, 20.4, 090655483
-5.351, -9.124, -5.282, -8.466, 0, 5, 21.0, 090655586
-5.350, -9.121, -5.201, -8.429, 0, 5, 20.7, 090655685
-5.353, -9.115, -5.313, -8.476, 0, 5, 20.1, 090655791
-5.354, -9.119, -5.306, -8.499, 0, 5, 20.2, 090655887
-5.357, -9.123, -5.182, -8.353, 0, 5, 20.8, 090655988
-5.356, -9.117, -5.295, -8.609, 0, 5, 20.9, 090656087
-5.351, -9.122, -5.100, -8.486, 0, 5, 20.6, 090656168
-5.355, -9.122, -5.231, -8.402, 0, 5, 20.3, 090656261
-5.351, -9.125, -5.225, -8.523, 0, 5, 20.6, 090656366
-5.353, -9.122, -5.196, -8.508, 0, 5, 20.2, 090656469
-5.361, -9.122, -5.350, -8.586, 0, 5, 20.6, 090656561
-5.369, -9.123, -5.249, -8.556, 0, 5, 20.3, 090656672
-5.367, -9.121, -5.177, -8.451, 0, 5, 20.1, 090656791
-5.360, -9.122, -5.172, -8.612, 0, 5, 20.4, 090656883
-5.371, -9.128, -5.127, -8.618, 0, 5, 20.8, 090656987
-5.358, -9.127, -5.169, -8.498, 0, 5, 20.5, 090657092
-5.352, -9.129, -5.123, -8.584, 0, 5, 20.7, 090657186
-5.361, -9.121, -5.275, -8.547, 0, 5, 20.9, 090657285
-5.361, -9.121, -5.150, -8.535, 0, 5, 20.6, 090657391
-5.364, -9.121, -5.245, -8.519, 0, 5, 20.3, 090657480
-5.369, -9.122, -5.194, -8.649, 0, 5, 20.4, 090657587
-5.373, -9.114, -5.151, -8.521, 0, 5, 20.3, 090657696
-5.375, -9.112, -5.252, -8.486, 0, 5, 20.3, 090657790
-5.379, -9.115, -5.463, -8.395, 0, 5, 20.5, 090657887
-5.383, -9.127, -5.319, -8.518, 0, 5, 20.7, 090657978
-5.384, -9.128, -5.237, -8.575, 0, 5, 20.6, 090658089
-5.392, -9.127, -5.289, -8.557, 0, 5, 20.6, 090658202
-5.382, -9.140, -5.225, -8.502, 0, 5, 20.9, 090658325
-5.376, -9.127, -5.280, -8.485, 0, 5, 20.4, 090658404
-5.362, -9.129, -5.160, -8.529, 0, 5, 20.9, 090658507
-5.371, -9.132, -5.233, -8.553, 0, 5, 20.6, 090658603
-5.367, -9.122, -5.317, -8.389, 0, 5, 20.6, 090658691
-5.367, -9.121, -5.227, -8.489, 0, 5, 20.2, 090658785
-5.368, -9.116, -5.264, -8.489, 0, 5, 20.4, 090658887
