XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS 
0.185, -8.296, 0.430, -8.916, 13, 5, 21.5, 729159769
0.190, -8.296, 0.405, -8.997, 13, 5, 21.6, 729159866
0.182, -8.294, 0.428, -8.767, 13, 5, 21.8, 729159970
0.184, -8.290, 0.412, -8.917, 13, 5, 21.6, 729160080
0.192, -8.308, 0.446, -8.906, 13, 5, 21.5, 729160169
0.178, -8.303, 0.405, -8.959, 13, 5, 21.8, 729160273
0.180, -8.299, 0.405, -8.914, 13, 5, 21.7, 729160370
0.181, -8.301, 0.500, -8.907, 13, 5, 21.7, 729160471
0.185, -8.304, 0.469, -8.806, 13, 5, 21.7, 729160578
0.188, -8.301, 0.471, -9.038, 13, 5, 21.7, 729160671
0.193, -8.289, 0.470, -8.870, 13, 5, 21.7, 729160794
0.202, -8.291, 0.316, -8.797, 13, 5, 21.2, 729160904
0.204, -8.294, 0.520, -8.919, 13, 5, 21.7, 729160989
0.200, -8.297, 0.453, -8.855, 13, 5, 21.3, 729161088
0.191, -8.302, 0.487, -8.930, 13, 5, 22.0, 729161195
0.198, -8.305, 0.413, -8.966, 13, 5, 21.5, 729161301
0.200, -8.298, 0.567, -8.775, 13, 5, 21.6, 729161393
0.206, -8.310, 0.405, -9.054, 13, 5, 21.6, 729161498
0.204, -8.315, 0.430, -8.897, 13, 5, 21.5, 729161598
0.210, -8.313, 0.462, -8.908, 13, 5, 21.7, 729161695
0.215, -8.316, 0.372, -8.864, 13, 5, 21.9, 729161795
0.217, -8.314, 0.452, -8.907, 13, 5, 22.0, 729161896
0.224, -8.310, 0.485, -8.912, 13, 5, 21.3, 729161996
0.233, -8.321, 0.445, -9.014, 13, 5, 21.4, 729162095
0.229, -8.334, 0.453, -9.061, 13, 5, 21.4, 729162182
0.220, -8.335, 0.340, -8.901, 13, 5, 21.5, 729162291
0.212, -8.327, 0.404, -8.956, 13, 5, 21.6, 729162383
0.207, -8.321, 0.339, -8.832, 13, 5, 21.3, 729162506
0.197, -8.330, 0.413, -8.859, 13, 5, 21.3, 729162598
0.197, -8.337, 0.412, -9.068, 13, 5, 21.9, 729162696
0.198, -8.331, 0.364, -8.950, 13, 5, 21.8, 729162808
0.200, -8.326, 0.420, -8.935, 13, 5, 21.4, 729162911
0.193, -8.329, 0.478, -8.872, 13, 5, 21.6, 729163020
0.201, -8.340, 0.388, -9.082, 13, 5, 21.7, 729163146
0.200, -8.349, 0.420, -8.974, 13, 5, 21.5, 729163258
0.193, -8.354, 0.453, -8.908, 13, 5, 21.5, 729163340
0.197, -8.357, 0.429, -9.017, 13, 5, 21.5, 729163440
0.198, -8.347, 0.486, -8.913, 13, 5, 21.1, 729163539
0.194, -8.341, 0.421, -8.930, 13, 5, 21.5, 729163640
0.198, -8.344, 0.388, -8.900, 13, 5, 21.4, 729163740
0.195, -8.350, 0.389, -8.996, 13, 5, 21.5, 729163848
0.192, -8.351, 0.373, -8.928, 13, 5, 21.7, 729163945
0.191, -8.356, 0.469, -8.987, 13, 5, 21.3, 729164049
0.195, -8.353, 0.452, -8.987, 13, 5, 21.5, 729164145
0.193, -8.354, 0.502, -9.006, 13, 5, 21.7, 729164241
0.188, -8.351, 0.420, -8.989, 13, 5, 21.7, 729164319
0.186, -8.353, 0.485, -8.989, 13, 5, 21.8, 729164425
0.188, -8.351, 0.502, -8.967, 13, 5, 21.3, 729164514
0.197, -8.338, 0.453, -8.969, 13, 5, 21.8, 729164619
0.200, -8.339, 0.454, -8.951, 13, 5, 21.6, 729164748
0.203, -8.344, 0.493, -8.989, 13, 5, 21.6, 729164857
0.203, -8.349, 0.357, -9.005, 13, 5, 21.4, 729164959
0.194, -8.353, 0.430, -9.008, 13, 5, 21.7, 729165060
0.190, -8.361, 0.412, -9.026, 13, 5, 21.8, 729165155
0.197, -8.368, 0.332, -9.039, 13, 5, 21.4, 729165257
0.192, -8.371, 0.364, -8.903, 13, 5, 21.8, 729165369
0.198, -8.374, 0.395, -8.941, 13, 5, 21.6, 729165484
0.192, -8.369, 0.388, -8.994, 13, 5, 21.3, 729165581
0.182, -8.374, 0.469, -8.970, 13, 5, 21.5, 729165684
0.197, -8.378, 0.436, -9.131, 13, 5, 21.7, 729165766
0.194, -8.391, 0.380, -9.162, 13, 5, 21.8, 729165860
0.190, -8.390, 0.533, -8.885, 13, 5, 21.8, 729165961
0.194, -8.392, 0.437, -9.038, 13, 5, 21.6, 729166069
0.195, -8.383, 0.356, -8.965, 13, 5, 21.5, 729166195
0.199, -8.393, 0.631, -9.054, 13, 5, 21.9, 729166290
0.204, -8.394, 0.519, -9.040, 13, 5, 21.7, 729166391
0.204, -8.385, 0.500, -9.006, 13, 5, 21.6, 729166491
0.206, -8.392, 0.414, -9.076, 13, 5, 22.0, 729166589
0.206, -8.382, 0.510, -8.895, 13, 5, 21.8, 729166691
0.205, -8.399, 0.379, -9.048, 13, 5, 21.7, 729166788
0.201, -8.401, 0.566, -9.021, 13, 5, 21.8, 729166887
0.188, -8.396, 0.348, -8.964, 13, 5, 21.4, 729166990
0.191, -8.387, 0.470, -8.892, 13, 5, 21.6, 729167112
0.200, -8.388, 0.340, -9.122, 13, 5, 21.9, 729167202
0.208, -8.386, 0.420, -8.925, 13, 5, 21.5, 729167303
0.209, -8.379, 0.462, -8.939, 13, 5, 21.7, 729167392
0.206, -8.390, 0.315, -9.040, 13, 5, 21.4, 729167498
0.202, -8.391, 0.371, -9.050, 13, 5, 21.5, 729167587
0.208, -8.406, 0.437, -9.052, 13, 5, 21.7, 729167689
0.214, -8.406, 0.566, -9.042, 13, 5, 21.9, 729167795
0.214, -8.408, 0.486, -9.150, 13, 5, 21.6, 729167885
0.215, -8.411, 0.535, -9.174, 13, 5, 21.6, 729167985
0.204, -8.415, 0.396, -8.953, 13, 5, 21.6, 729168089
0.208, -8.423, 0.525, -9.142, 13, 5, 21.6, 729168191
0.216, -8.420, 0.462, -9.125, 13, 5, 21.7, 729168290
0.206, -8.419, 0.485, -9.014, 13, 5, 21.4, 729168390
0.207, -8.416, 0.389, -8.944, 13, 5, 21.6, 729168491
0.206, -8.413, 0.420, -9.106, 13, 5, 21.6, 729168593
0.210, -8.415, 0.348, -9.002, 13, 5, 21.6, 729168690
0.193, -8.405, 0.283, -9.087, 13, 5, 21.4, 729168800
0.190, -8.406, 0.331, -9.010, 13, 5, 21.6, 729168907
0.196, -8.411, 0.389, -8.984, 13, 5, 21.7, 729169005
0.203, -8.406, 0.477, -8.922, 13, 5, 21.6, 729169095
0.204, -8.414, 0.454, -9.101, 13, 5, 21.9, 729169188
0.199, -8.418, 0.396, -8.929, 13, 5, 21.4, 729169289
0.202, -8.414, 0.436, -9.093, 13, 5, 21.5, 729169389
0.193, -8.420, 0.348, -9.037, 13, 5, 21.6, 729169494
0.198, -8.412, 0.453, -8.996, 13, 5, 21.4, 729169598
0.196, -8.415, 0.388, -9.115, 13, 5, 21.8, 729169691
0.197, -8.415, 0.511, -9.040, 13, 5, 21.6, 729169793
0.202, -8.429, 0.542, -9.126, 13, 5, 21.8, 729169899
0.188, -8.438, 0.518, -9.044, 13, 5, 21.3, 729170013
0.184, -8.441, 0.462, -9.217, 13, 5, 21.5, 729170138
0.185, -8.434, 0.461, -8.929, 13, 5, 22.0, 729170234
0.190, -8.436, 0.429, -9.032, 13, 5, 22.0, 729170335
0.194, -8.437, 0.511, -9.052, 13, 5, 21.6, 729170441
0.195, -8.444, 0.461, -9.059, 13, 5, 21.9, 729170553
0.199, -8.439, 0.462, -9.109, 13, 5, 21.4, 729170650
0.197, -8.441, 0.436, -8.960, 13, 5, 21.6, 729170768
0.203, -8.437, 0.445, -8.969, 13, 5, 21.2, 729170870
0.203, -8.445, 0.396, -9.069, 13, 5, 21.7, 729170996
0.189, -8.450, 0.381, -9.153, 13, 5, 21.6, 729171092
0.180, -8.452, 0.396, -9.101, 13, 5, 21.5, 729171193
0.186, -8.449, 0.469, -9.025, 13, 5, 21.7, 729171295
0.180, -8.450, 0.332, -9.036, 13, 5, 21.5, 729171394
0.192, -8.454, 0.542, -9.102, 13, 5, 21.4, 729171496
0.193, -8.449, 0.487, -9.051, 13, 5, 21.9, 729171593
0.195, -8.452, 0.332, -9.114, 13, 5, 21.7, 729171685
0.189, -8.455, 0.479, -9.135, 13, 5, 21.7, 729171801
0.191, -8.443, 0.348, -9.115, 13, 5, 21.3, 729171895
0.189, -8.441, 0.331, -9.100, 13, 5, 21.8, 729171995
0.191, -8.448, 0.493, -9.069, 13, 5, 21.8, 729172097
0.184, -8.452, 0.453, -9.159, 13, 5, 21.7, 729172211
0.187, -8.459, 0.453, -9.012, 13, 5, 22.0, 729172318
0.191, -8.463, 0.542, -8.978, 13, 5, 21.5, 729172444
0.190, -8.454, 0.397, -9.060, 13, 5, 21.2, 729172539
0.182, -8.451, 0.348, -9.069, 13, 5, 21.6, 729172661
0.188, -8.450, 0.446, -9.116, 13, 5, 21.8, 729172774
0.198, -8.443, 0.406, -9.139, 13, 5, 21.5, 729172898
0.191, -8.442, 0.454, -8.932, 13, 5, 21.7, 729173012
0.191, -8.445, 0.478, -9.093, 13, 5, 21.8, 729173111
0.188, -8.456, 0.397, -9.138, 13, 5, 21.8, 729173218
0.183, -8.465, 0.486, -9.124, 13, 5, 21.8, 729173320
0.183, -8.463, 0.461, -9.064, 13, 5, 21.8, 729173436
0.180, -8.459, 0.339, -8.961, 13, 5, 21.7, 729173554
0.178, -8.457, 0.388, -9.068, 13, 5, 21.8, 729173653
0.181, -8.457, 0.477, -9.014, 13, 5, 21.7, 729173738
0.190, -8.459, 0.420, -9.130, 13, 5, 21.5, 729173846
0.178, -8.456, 0.389, -9.090, 13, 5, 21.4, 729173942
0.181, -8.468, 0.405, -9.145, 13, 5, 21.6, 729174038
0.183, -8.471, 0.412, -9.026, 13, 5, 21.9, 729174145
0.184, -8.455, 0.307, -9.094, 13, 5, 21.7, 729174240
0.180, -8.457, 0.381, -8.976, 13, 5, 21.3, 729174357
0.184, -8.464, 0.461, -9.204, 13, 5, 21.3, 729174447
0.186, -8.460, 0.365, -9.138, 13, 5, 21.5, 729174541
0.186, -8.463, 0.446, -9.143, 13, 5, 21.8, 729174634
0.182, -8.463, 0.395, -9.152, 13, 5, 21.8, 729174739
0.186, -8.456, 0.420, -9.096, 13, 5, 21.7, 729174840
0.194, -8.450, 0.526, -9.061, 13, 5, 21.6, 729174938
0.195, -8.455, 0.494, -8.995, 13, 5, 21.9, 729175040
0.195, -8.459, 0.493, -9.118, 13, 5, 21.8, 729175139
0.188, -8.466, 0.471, -9.041, 13, 5, 22.1, 729175238
0.181, -8.474, 0.452, -8.991, 13, 5, 21.4, 729175319
0.181, -8.482, 0.364, -9.168, 13, 5, 21.7, 729175414
0.181, -8.478, 0.478, -9.148, 13, 5, 21.6, 729175521
0.188, -8.482, 0.389, -9.014, 13, 5, 21.6, 729175620
0.188, -8.480, 0.372, -9.079, 13, 5, 22.0, 729175740
0.184, -8.478, 0.405, -9.123, 13, 5, 21.6, 729175841
0.182, -8.486, 0.348, -9.126, 13, 5, 21.5, 729175941
0.198, -8.488, 0.469, -9.076, 13, 5, 21.8, 729176042
0.188, -8.492, 0.405, -9.127, 13, 5, 21.4, 729176143
0.179, -8.491, 0.356, -9.052, 13, 5, 22.0, 729176258
0.174, -8.475, 0.445, -9.120, 13, 5, 21.5, 729176362
0.177, -8.477, 0.331, -9.303, 13, 5, 21.9, 729176459
0.178, -8.487, 0.469, -9.147, 13, 5, 21.8, 729176559
0.181, -8.484, 0.308, -9.097, 13, 5, 21.4, 729176663
0.185, -8.474, 0.484, -9.039, 13, 5, 21.7, 729176748
0.181, -8.474, 0.323, -9.081, 13, 5, 22.0, 729176841
0.171, -8.478, 0.470, -9.113, 13, 5, 21.7, 729176942
0.173, -8.479, 0.429, -9.176, 13, 5, 21.6, 729177048
0.173, -8.489, 0.420, -9.048, 13, 5, 21.5, 729177141
0.170, -8.488, 0.413, -8.962, 13, 5, 21.6, 729177242
0.176, -8.502, 0.469, -9.147, 13, 5, 21.9, 729177368
0.176, -8.507, 0.429, -9.162, 13, 5, 21.6, 729177488
0.182, -8.498, 0.516, -9.003, 13, 5, 21.7, 729177587
0.191, -8.504, 0.469, -9.087, 13, 5, 21.4, 729177691
0.197, -8.497, 0.509, -9.101, 13, 5, 21.7, 729177787
0.197, -8.483, 0.494, -9.045, 13, 5, 21.7, 729177883
0.200, -8.489, 0.379, -9.124, 13, 5, 21.8, 729177991
0.198, -8.484, 0.373, -9.175, 13, 5, 21.4, 729178085
0.192, -8.495, 0.445, -9.192, 13, 5, 21.5, 729178184
0.196, -8.507, 0.568, -9.086, 13, 5, 22.0, 729178292
0.192, -8.504, 0.406, -9.085, 13, 5, 21.6, 729178386
0.194, -8.498, 0.470, -9.062, 13, 5, 21.6, 729178487
0.187, -8.494, 0.429, -9.022, 13, 5, 21.3, 729178585
0.177, -8.500, 0.485, -9.111, 13, 5, 21.5, 729178684
0.178, -8.502, 0.445, -9.152, 13, 5, 22.2, 729178787
0.166, -8.506, 0.454, -9.128, 13, 5, 21.5, 729178889
0.159, -8.505, 0.479, -9.034, 13, 5, 22.0, 729178974
0.166, -8.501, 0.315, -9.218, 13, 5, 21.4, 729179060
0.172, -8.502, 0.502, -9.131, 13, 5, 21.5, 729179159
0.166, -8.498, 0.446, -9.045, 13, 5, 21.7, 729179261
0.171, -8.499, 0.348, -9.144, 13, 5, 21.6, 729179363
0.177, -8.514, 0.518, -9.148, 13, 5, 21.5, 729179478
0.179, -8.509, 0.436, -9.088, 13, 5, 21.4, 729179564
0.173, -8.506, 0.405, -9.111, 13, 5, 21.7, 729179661
0.164, -8.506, 0.421, -9.118, 13, 5, 21.6, 729179762
0.174, -8.499, 0.455, -9.222, 13, 5, 21.7, 729179874
0.159, -8.509, 0.421, -9.267, 13, 5, 21.6, 729179988
0.164, -8.509, 0.462, -9.135, 13, 5, 21.6, 729180104
0.161, -8.512, 0.373, -9.021, 13, 5, 21.7, 729180190
0.166, -8.503, 0.493, -9.182, 13, 5, 21.4, 729180289
0.188, -8.507, 0.421, -9.128, 13, 5, 21.8, 729180390
0.191, -8.506, 0.405, -9.111, 13, 5, 21.6, 729180491
0.187, -8.508, 0.413, -9.154, 13, 5, 21.3, 729180591
0.181, -8.521, 0.315, -9.171, 13, 5, 21.5, 729180690
0.194, -8.530, 0.413, -9.215, 13, 5, 21.8, 729180789
0.192, -8.534, 0.453, -9.132, 13, 5, 21.7, 729180889
0.189, -8.525, 0.389, -9.080, 13, 5, 21.5, 729180991
0.186, -8.531, 0.404, -9.117, 13, 5, 21.9, 729181092
0.194, -8.527, 0.541, -9.197, 13, 5, 21.6, 729181193
0.209, -8.519, 0.541, -9.153, 13, 5, 21.5, 729181290
0.209, -8.519, 0.543, -9.098, 13, 5, 21.7, 729181391
0.201, -8.527, 0.453, -9.271, 13, 5, 21.9, 729181493
0.189, -8.530, 0.371, -9.039, 13, 5, 21.7, 729181599
0.190, -8.527, 0.421, -9.196, 13, 5, 21.9, 729181693
0.191, -8.538, 0.502, -9.313, 13, 5, 21.5, 729181791
0.198, -8.540, 0.502, -9.151, 13, 5, 21.6, 729181893
0.200, -8.530, 0.331, -9.106, 13, 5, 21.4, 729181997
0.199, -8.537, 0.566, -9.139, 13, 5, 21.3, 729182092
0.195, -8.541, 0.291, -9.140, 13, 5, 21.6, 729182193
0.191, -8.541, 0.338, -9.137, 13, 5, 21.7, 729182292
0.184, -8.537, 0.453, -9.275, 13, 5, 21.4, 729182399
0.188, -8.529, 0.388, -9.122, 13, 5, 21.3, 729182494
0.188, -8.523, 0.511, -9.122, 13, 5, 21.3, 729182594
0.185, -8.518, 0.389, -9.118, 13, 5, 21.8, 729182691
0.185, -8.509, 0.339, -9.265, 13, 5, 21.7, 729182795
0.179, -8.516, 0.413, -9.254, 13, 5, 21.6, 729182892
0.178, -8.521, 0.405, -9.144, 13, 5, 21.6, 729182991
0.176, -8.523, 0.436, -9.162, 13, 5, 21.5, 729183095
0.176, -8.517, 0.340, -9.191, 13, 5, 21.5, 729183194
0.185, -8.530, 0.488, -9.267, 13, 5, 21.9, 729183293
0.182, -8.533, 0.518, -9.202, 13, 5, 21.7, 729183399
0.173, -8.529, 0.357, -9.072, 13, 5, 21.3, 729183495
0.168, -8.527, 0.420, -9.228, 13, 5, 21.2, 729183596
0.178, -8.522, 0.453, -9.092, 13, 5, 21.5, 729183694
0.180, -8.527, 0.460, -9.140, 13, 5, 22.0, 729183796
0.178, -8.531, 0.437, -9.303, 13, 5, 21.4, 729183894
0.173, -8.527, 0.477, -9.155, 13, 5, 21.9, 729183987
0.184, -8.520, 0.436, -9.129, 13, 5, 21.6, 729184070
0.183, -8.517, 0.437, -9.033, 13, 5, 21.4, 729184179
0.186, -8.521, 0.414, -9.142, 13, 5, 22.3, 729184270
0.184, -8.522, 0.446, -9.216, 13, 5, 21.4, 729184368
0.171, -8.517, 0.504, -9.221, 13, 5, 21.9, 729184467
0.173, -8.529, 0.364, -9.310, 13, 5, 21.8, 729184571
0.178, -8.540, 0.437, -9.152, 13, 5, 21.9, 729184669
0.183, -8.531, 0.519, -8.925, 13, 5, 21.8, 729184769
0.185, -8.533, 0.388, -9.186, 13, 5, 22.1, 729184870
0.189, -8.527, 0.405, -9.178, 13, 5, 21.5, 729184974
0.177, -8.534, 0.493, -9.073, 13, 5, 21.4, 729185103
0.177, -8.531, 0.454, -9.163, 13, 5, 21.6, 729185201
0.180, -8.532, 0.397, -9.100, 13, 5, 21.8, 729185297
0.183, -8.531, 0.573, -9.141, 13, 5, 21.5, 729185405
0.182, -8.523, 0.470, -9.228, 13, 5, 21.6, 729185499
0.176, -8.523, 0.477, -9.159, 13, 5, 21.7, 729185598
0.175, -8.521, 0.444, -9.213, 13, 5, 21.7, 729185696
0.178, -8.526, 0.315, -9.118, 13, 5, 21.8, 729185802
0.170, -8.532, 0.404, -9.126, 13, 5, 21.9, 729185895
0.162, -8.543, 0.258, -9.232, 13, 5, 21.8, 729186003
0.166, -8.547, 0.444, -9.147, 13, 5, 21.4, 729186098
0.168, -8.550, 0.396, -9.087, 13, 5, 21.5, 729186198
0.166, -8.543, 0.494, -9.151, 13, 5, 22.2, 729186297
0.169, -8.549, 0.405, -9.122, 13, 5, 21.5, 729186407
0.163, -8.540, 0.429, -9.176, 13, 5, 21.8, 729186502
0.173, -8.536, 0.478, -9.109, 13, 5, 21.7, 729186600
0.170, -8.535, 0.356, -9.240, 13, 5, 22.0, 729186716
0.167, -8.540, 0.380, -9.031, 13, 5, 21.6, 729186814
0.162, -8.541, 0.372, -9.130, 13, 5, 21.4, 729186923
0.166, -8.551, 0.470, -9.177, 13, 5, 21.4, 729187047
0.173, -8.553, 0.332, -9.195, 13, 5, 21.6, 729187146
0.177, -8.557, 0.405, -9.206, 13, 5, 21.6, 729187249
0.189, -8.555, 0.476, -9.096, 13, 5, 21.5, 729187334
0.187, -8.552, 0.404, -9.114, 13, 5, 21.9, 729187421
0.188, -8.555, 0.502, -9.132, 13, 5, 21.8, 729187520
0.195, -8.568, 0.444, -9.163, 13, 5, 21.7, 729187614
0.202, -8.559, 0.469, -9.206, 13, 5, 21.8, 729187714
0.198, -8.562, 0.364, -9.206, 13, 5, 21.2, 729187819
0.193, -8.574, 0.580, -9.242, 13, 5, 21.6, 729187947
0.200, -8.562, 0.477, -9.162, 13, 5, 21.7, 729188042
0.197, -8.559, 0.397, -9.143, 13, 5, 21.6, 729188146
0.188, -8.557, 0.250, -9.221, 13, 5, 22.0, 729188244
0.181, -8.547, 0.356, -9.144, 13, 5, 21.5, 729188343
0.165, -8.552, 0.486, -9.204, 13, 5, 21.6, 729188441
0.168, -8.546, 0.404, -9.124, 13, 5, 22.0, 729188527
0.155, -8.553, 0.340, -9.104, 13, 5, 21.4, 729188606
0.158, -8.552, 0.316, -9.150, 13, 5, 21.5, 729188703
0.159, -8.554, 0.420, -9.235, 13, 5, 21.7, 729188800
0.160, -8.565, 0.315, -9.194, 13, 5, 21.7, 729188887
0.172, -8.570, 0.364, -9.334, 13, 5, 22.0, 729188981
0.184, -8.575, 0.356, -9.207, 13, 5, 21.6, 729189087
0.184, -8.572, 0.364, -9.238, 13, 5, 21.8, 729189187
0.177, -8.580, 0.355, -9.303, 13, 5, 21.7, 729189291
0.172, -8.575, 0.421, -9.098, 13, 5, 21.8, 729189384
0.168, -8.563, 0.557, -9.067, 13, 5, 21.6, 729189501
0.165, -8.577, 0.413, -9.254, 13, 5, 21.7, 729189589
0.173, -8.579, 0.494, -9.087, 13, 5, 21.8, 729189705
0.168, -8.574, 0.414, -9.233, 13, 5, 21.5, 729189786
0.171, -8.573, 0.421, -9.219, 13, 5, 21.4, 729189892
0.166, -8.576, 0.437, -9.306, 13, 5, 21.5, 729189986
0.168, -8.582, 0.454, -9.304, 13, 5, 21.6, 729190083
0.173, -8.592, 0.419, -9.122, 13, 5, 21.4, 729190200
0.171, -8.589, 0.478, -9.063, 13, 5, 21.9, 729190282
0.170, -8.585, 0.388, -9.195, 13, 5, 21.2, 729190378
0.173, -8.578, 0.323, -9.224, 13, 5, 21.3, 729190478
0.164, -8.567, 0.389, -9.148, 13, 5, 21.4, 729190588
0.173, -8.569, 0.412, -9.031, 13, 5, 21.7, 729190688
0.172, -8.564, 0.389, -9.183, 13, 5, 21.7, 729190801
0.165, -8.563, 0.575, -9.036, 13, 5, 21.7, 729190903
0.165, -8.570, 0.599, -9.275, 13, 5, 21.7, 729190988
0.172, -8.574, 0.445, -9.224, 13, 5, 21.5, 729191092
0.163, -8.570, 0.355, -9.155, 13, 5, 21.6, 729191193
0.164, -8.569, 0.372, -9.218, 13, 5, 21.9, 729191288
0.165, -8.566, 0.469, -9.114, 13, 5, 21.6, 729191388
0.170, -8.563, 0.437, -9.128, 13, 5, 21.5, 729191485
0.176, -8.553, 0.428, -9.018, 13, 5, 21.9, 729191588
0.169, -8.562, 0.420, -9.226, 13, 5, 21.6, 729191687
0.172, -8.563, 0.396, -9.173, 13, 5, 21.7, 729191796
0.169, -8.576, 0.447, -9.238, 13, 5, 22.0, 729191883
0.163, -8.576, 0.486, -9.062, 13, 5, 21.5, 729191997
0.172, -8.568, 0.389, -9.175, 13, 5, 21.7, 729192115
0.182, -8.573, 0.412, -9.267, 13, 5, 21.6, 729192231
0.184, -8.580, 0.559, -9.192, 13, 5, 21.8, 729192338
0.183, -8.586, 0.454, -9.240, 13, 5, 21.6, 729192433
0.188, -8.588, 0.493, -9.124, 13, 5, 21.4, 729192524
0.195, -8.585, 0.470, -9.168, 13, 5, 21.8, 729192596
0.202, -8.583, 0.518, -9.265, 13, 5, 21.8, 729192693
0.195, -8.580, 0.478, -9.132, 13, 5, 21.4, 729192806
0.197, -8.589, 0.542, -9.238, 13, 5, 21.6, 729192930
