XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS

    
0.366, -4.513, 0.467, -5.211, 0, 5, 23.8, 720543998
0.366, -4.509, 0.542, -5.334, 0, 5, 24.3, 720544085
0.362, -4.503, 0.396, -5.272, 0, 5, 23.9, 720544162
0.366, -4.496, 0.493, -5.201, 0, 5, 24.3, 720544334
0.360, -4.492, 0.371, -5.258, 0, 5, 24.2, 720544428
0.352, -4.495, 0.396, -5.297, 0, 5, 23.7, 720544505
0.353, -4.486, 0.462, -5.302, 0, 5, 23.8, 720544601
0.350, -4.475, 0.362, -5.313, 0, 5, 24.0, 720544694
0.351, -4.479, 0.444, -5.198, 0, 5, 23.9, 720544801
0.355, -4.486, 0.420, -5.290, 0, 5, 24.1, 720544899
0.351, -4.483, 0.493, -5.242, 0, 5, 23.8, 720544977
0.345, -4.482, 0.445, -5.277, 0, 5, 23.7, 720545073
0.347, -4.479, 0.509, -5.231, 0, 5, 24.1, 720545151
0.347, -4.483, 0.323, -5.294, 0, 5, 23.8, 720545248
0.348, -4.483, 0.518, -5.123, 0, 5, 24.4, 720545323
0.350, -4.478, 0.459, -5.211, 0, 5, 24.5, 720545440
0.362, -4.477, 0.510, -5.288, 0, 5, 24.2, 720545557
0.366, -4.481, 0.517, -5.333, 0, 5, 23.8, 720545649
0.368, -4.480, 0.373, -5.273, 0, 5, 23.8, 720545745
0.372, -4.481, 0.501, -5.272, 0, 5, 24.0, 720545826
0.371, -4.478, 0.413, -5.215, 0, 5, 24.0, 720545921
0.361, -4.490, 0.427, -5.279, 0, 5, 23.9, 720546025
0.360, -4.493, 0.493, -5.373, 0, 5, 23.8, 720546128
0.359, -4.492, 0.444, -5.231, 0, 5, 23.5, 720546220
0.358, -4.493, 0.478, -5.298, 0, 5, 24.4, 720546308
0.365, -4.498, 0.533, -5.290, 0, 5, 24.0, 720546406
0.358, -4.497, 0.493, -5.314, 0, 5, 24.0, 720546510
0.363, -4.506, 0.347, -5.373, 0, 5, 24.0, 720546608
0.364, -4.506, 0.476, -5.243, 0, 5, 23.7, 720546701
0.362, -4.512, 0.396, -5.373, 0, 5, 23.9, 720546786
0.365, -4.509, 0.461, -5.148, 0, 5, 24.2, 720546884
0.361, -4.510, 0.477, -5.145, 0, 5, 23.7, 720546980
0.368, -4.508, 0.492, -5.242, 0, 5, 24.0, 720547074
0.363, -4.501, 0.299, -5.266, 0, 5, 24.1, 720547152
0.367, -4.500, 0.445, -5.313, 0, 5, 24.0, 720547245
0.372, -4.504, 0.492, -5.492, 0, 5, 23.8, 720547341
0.364, -4.509, 0.365, -5.305, 0, 5, 23.8, 720547434
0.365, -4.510, 0.493, -5.236, 0, 5, 24.0, 720547528
0.368, -4.508, 0.429, -5.267, 0, 5, 23.9, 720547635
0.374, -4.512, 0.518, -5.303, 0, 5, 23.5, 720547734
0.374, -4.512, 0.525, -5.314, 0, 5, 23.9, 720547838
0.374, -4.507, 0.387, -5.228, 0, 5, 23.9, 720547930
0.364, -4.516, 0.274, -5.360, 0, 5, 23.8, 720548023
0.367, -4.513, 0.330, -5.141, 0, 5, 23.8, 720548108
