XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-11.190, 0.226, -11.065, 0.170, 0, 12, 9.5, 695587757
-11.180, 0.224, -11.104, 0.146, 0, 12, 9.2, 695587856
-11.168, 0.219, -11.129, 0.212, 0, 12, 9.3, 695587950
-11.173, 0.206, -11.073, 0.048, 0, 12, 9.3, 695588061
-11.171, 0.206, -11.125, 0.261, 0, 12, 9.6, 695588197
-11.177, 0.205, -11.117, 0.187, 0, 12, 9.3, 695588292
-11.182, 0.202, -11.215, 0.203, 0, 12, 9.1, 695588398
-11.188, 0.211, -11.159, 0.260, 0, 12, 9.3, 695588527
-11.193, 0.214, -11.081, 0.129, 0, 12, 9.4, 695588616
-11.200, 0.206, -11.215, 0.294, 0, 12, 9.5, 695588731
-11.198, 0.208, -11.055, 0.195, 0, 12, 9.3, 695588821
-11.188, 0.212, -11.056, 0.235, 0, 12, 9.6, 695588905
-11.187, 0.215, -11.063, 0.122, 0, 12, 9.5, 695588978
-11.195, 0.211, -11.172, 0.293, 0, 12, 9.6, 695589052
-11.193, 0.211, -11.214, 0.383, 0, 12, 9.5, 695589159
-11.189, 0.212, -11.039, 0.130, 0, 12, 9.4, 695589262
-11.189, 0.220, -11.111, 0.146, 0, 12, 9.3, 695589355
-11.189, 0.218, -10.952, 0.138, 0, 12, 9.4, 695589445
-11.195, 0.223, -11.137, 0.236, 0, 12, 9.1, 695589547
-11.197, 0.210, -11.155, 0.081, 0, 12, 9.3, 695589639
-11.194, 0.206, -11.199, 0.227, 0, 12, 9.4, 695589727
-11.195, 0.208, -11.015, 0.244, 0, 12, 9.4, 695589790
-11.196, 0.204, -10.977, 0.220, 0, 12, 9.2, 695589851
-11.195, 0.207, -11.118, 0.270, 0, 12, 9.9, 695589955
-11.197, 0.220, -11.077, 0.318, 0, 12, 9.3, 695590047
-11.197, 0.225, -11.150, 0.187, 0, 12, 9.4, 695590140
-11.197, 0.224, -11.095, 0.154, 0, 12, 9.2, 695590232
-11.202, 0.226, -11.037, 0.195, 0, 12, 9.4, 695590347
-11.197, 0.228, -11.095, 0.114, 0, 12, 9.3, 695590438
-11.199, 0.220, -11.075, 0.171, 0, 12, 9.3, 695590539
-11.206, 0.219, -11.157, 0.212, 0, 12, 9.5, 695590597
-11.203, 0.209, -11.099, 0.023, 0, 12, 9.4, 695590705
-11.189, 0.212, -11.001, 0.162, 0, 12, 9.5, 695590801
-11.177, 0.213, -11.007, 0.187, 0, 12, 9.6, 695590883
-11.174, 0.209, -11.165, 0.171, 0, 12, 9.3, 695590977
-11.162, 0.212, -11.036, 0.374, 0, 12, 9.5, 695591097
-11.168, 0.205, -11.145, 0.244, 0, 12, 9.2, 695591194
-11.174, 0.206, -11.054, 0.097, 0, 12, 9.3, 695591288
-11.173, 0.203, -11.020, 0.309, 0, 12, 9.2, 695591384
-11.183, 0.203, -11.135, 0.252, 0, 12, 9.4, 695591483
-11.183, 0.209, -11.191, 0.368, 0, 12, 9.3, 695591576
-11.194, 0.210, -11.080, 0.294, 0, 12, 9.5, 695591666
-11.193, 0.203, -11.137, 0.244, 0, 12, 9.5, 695591742
-11.192, 0.198, -11.014, 0.121, 0, 12, 9.5, 695591836
-11.200, 0.195, -11.106, 0.171, 0, 12, 9.3, 695591933
-11.198, 0.196, -11.093, 0.171, 0, 12, 9.4, 695592034
-11.199, 0.193, -11.203, 0.203, 0, 12, 9.1, 695592124
-11.200, 0.201, -11.146, 0.252, 0, 12, 9.4, 695592211
-11.198, 0.216, -11.162, 0.236, 0, 12, 9.6, 695592300
-11.201, 0.212, -11.129, 0.203, 0, 12, 9.5, 695592381
-11.195, 0.209, -11.013, 0.293, 0, 12, 9.5, 695592472
-11.200, 0.209, -11.057, 0.170, 0, 12, 9.4, 695592553
-11.195, 0.217, -11.154, 0.220, 0, 12, 9.4, 695592647
-11.206, 0.220, -11.156, 0.211, 0, 12, 9.3, 695592728
-11.200, 0.230, -11.111, 0.187, 0, 12, 9.4, 695592824
-11.195, 0.233, -11.196, 0.269, 0, 12, 9.2, 695592912
-11.199, 0.233, -11.108, 0.195, 0, 12, 9.4, 695592989
-11.205, 0.232, -11.061, 0.335, 0, 12, 9.4, 695593082
-11.206, 0.230, -11.053, 0.318, 0, 12, 9.4, 695593163
-11.197, 0.232, -10.925, 0.113, 0, 12, 9.4, 695593258
-11.187, 0.228, -11.107, 0.212, 0, 12, 9.5, 695593359
-11.201, 0.233, -11.145, 0.195, 0, 12, 9.4, 695593443
-11.201, 0.231, -11.138, 0.179, 0, 12, 9.1, 695593529
-11.195, 0.225, -11.113, 0.261, 0, 12, 9.4, 695593602
-11.193, 0.226, -11.142, 0.146, 0, 12, 9.6, 695593681
-11.195, 0.225, -11.018, 0.243, 0, 12, 9.1, 695593773
-11.191, 0.219, -11.093, 0.269, 0, 12, 9.2, 695593852
-11.198, 0.220, -11.137, 0.154, 0, 12, 9.3, 695593948
-11.202, 0.218, -11.047, 0.138, 0, 12, 9.3, 695594049
-11.196, 0.211, -11.045, 0.203, 0, 12, 9.1, 695594164
-11.192, 0.219, -10.965, 0.228, 0, 12, 9.6, 695594246
-11.191, 0.220, -11.113, 0.228, 0, 12, 9.5, 695594340
-11.186, 0.221, -11.062, 0.219, 0, 12, 9.2, 695594415
-11.187, 0.229, -11.060, 0.130, 0, 12, 9.6, 695594509
-11.194, 0.230, -11.159, 0.211, 0, 12, 9.5, 695594587
-11.191, 0.231, -11.115, 0.252, 0, 12, 9.3, 695594686
-11.202, 0.230, -11.167, 0.170, 0, 12, 9.5, 695594785
-11.207, 0.232, -11.238, 0.236, 0, 12, 9.3, 695594873
-11.210, 0.227, -11.217, 0.302, 0, 12, 9.3, 695594983
-11.211, 0.224, -11.050, 0.244, 0, 12, 9.4, 695595075
-11.205, 0.221, -11.037, 0.244, 0, 12, 9.4, 695595154
-11.209, 0.227, -11.148, 0.236, 0, 12, 9.5, 695595245
-11.203, 0.233, -11.052, 0.187, 0, 12, 9.3, 695595326
-11.205, 0.232, -11.083, 0.121, 0, 12, 9.3, 695595418
-11.196, 0.228, -11.066, 0.391, 0, 12, 9.3, 695595497
-11.198, 0.224, -11.052, 0.122, 0, 12, 9.5, 695595589
-11.193, 0.223, -11.028, 0.178, 0, 12, 9.7, 695595699
-11.189, 0.229, -11.178, 0.154, 0, 12, 9.4, 695595780
-11.195, 0.237, -11.340, 0.252, 0, 12, 9.3, 695595867
-11.194, 0.237, -11.090, 0.228, 0, 12, 9.4, 695595950
-11.196, 0.246, -11.095, 0.203, 0, 12, 9.4, 695596022
-11.195, 0.247, -11.099, 0.196, 0, 12, 9.4, 695596103
-11.190, 0.248, -11.056, 0.195, 0, 12, 9.5, 695596192
-11.192, 0.249, -11.130, 0.285, 0, 12, 9.7, 695596272
-11.196, 0.237, -11.150, 0.227, 0, 12, 9.4, 695596317
-11.194, 0.237, -10.996, 0.195, 0, 12, 9.7, 695596428
-11.192, 0.227, -10.901, 0.113, 0, 12, 9.3, 695596516
-11.183, 0.225, -11.012, 0.358, 0, 12, 9.5, 695596625
-11.185, 0.227, -11.119, 0.293, 0, 12, 9.3, 695596730
-11.188, 0.229, -11.138, 0.146, 0, 12, 9.5, 695596810
-11.192, 0.229, -11.089, 0.228, 0, 12, 9.4, 695596905
-11.198, 0.229, -11.073, 0.268, 0, 12, 9.7, 695597005
-11.194, 0.228, -11.092, 0.293, 0, 12, 9.4, 695597106
-11.184, 0.216, -11.056, 0.129, 0, 12, 9.3, 695597196
-11.193, 0.212, -11.243, 0.211, 0, 12, 8.9, 695597294
-11.200, 0.203, -11.125, 0.236, 0, 12, 9.4, 695597395
-11.205, 0.208, -11.112, 0.219, 0, 12, 9.5, 695597468
-11.206, 0.215, -11.227, 0.154, 0, 12, 9.3, 695597561
-11.207, 0.217, -11.191, 0.301, 0, 12, 9.5, 695597645
-11.212, 0.213, -11.104, 0.237, 0, 12, 9.4, 695597718
-11.216, 0.218, -10.983, 0.121, 0, 12, 9.5, 695597792
-11.207, 0.215, -11.002, 0.113, 0, 12, 9.6, 695597888
-11.211, 0.218, -11.061, 0.203, 0, 12, 9.5, 695597978
-11.208, 0.225, -11.043, 0.178, 0, 12, 9.5, 695598046
-11.203, 0.224, -11.075, 0.310, 0, 12, 9.3, 695598153
-11.198, 0.226, -11.132, 0.260, 0, 12, 9.5, 695598231
-11.202, 0.226, -11.182, 0.203, 0, 12, 9.6, 695598323
-11.197, 0.219, -11.189, 0.179, 0, 12, 9.3, 695598429
-11.197, 0.218, -10.988, 0.220, 0, 12, 9.5, 695598543
-11.191, 0.215, -10.985, 0.236, 0, 12, 9.3, 695598622
-11.193, 0.218, -11.083, 0.121, 0, 12, 9.6, 695598715
-11.191, 0.217, -11.212, 0.170, 0, 12, 9.2, 695598793
-11.194, 0.220, -11.089, 0.228, 0, 12, 9.6, 695598890
-11.204, 0.218, -11.196, 0.277, 0, 12, 9.4, 695598966
-11.207, 0.220, -11.153, 0.170, 0, 12, 9.3, 695599063
-11.202, 0.219, -11.070, 0.244, 0, 12, 9.4, 695599166
-11.207, 0.227, -11.205, 0.294, 0, 12, 9.3, 695599254
-11.201, 0.222, -11.152, 0.163, 0, 12, 9.4, 695599347
-11.205, 0.210, -10.790, 0.146, 0, 12, 9.6, 695599437
-13.904, -0.173, -45.865, -3.090, 0, 12, 9.4, 695599528
-17.268, -0.704, -37.666, -4.229, 0, 12, 9.6, 695599608
-16.757, -0.642, -11.342, 0.072, 0, 12, 9.3, 695599705
-15.788, -0.486, -11.385, 0.072, 0, 12, 9.5, 695599808
-14.900, -0.345, -11.091, 0.227, 0, 12, 9.4, 695599906
-14.327, -0.257, -11.148, 0.138, 0, 12, 9.5, 695600001
-13.752, -0.171, -10.966, 0.268, 0, 12, 9.6, 695600100
-13.224, -0.115, -10.660, 0.064, 0, 12, 9.2, 695600206
-12.834, -0.063, -11.020, 0.162, 0, 12, 9.5, 695600306
-12.480, -0.017, -10.990, 0.162, 0, 12, 9.2, 695600407
-12.242, 0.020, -10.713, 0.089, 0, 12, 9.4, 695600487
-12.002, 0.043, -11.036, 0.170, 0, 12, 9.3, 695600581
-11.874, 0.061, -11.243, 0.269, 0, 12, 9.4, 695600659
-11.774, 0.089, -11.082, 0.392, 0, 12, 9.4, 695600754
-11.681, 0.116, -11.113, 0.228, 0, 12, 9.1, 695600831
-11.611, 0.136, -11.140, 0.138, 0, 12, 9.3, 695600926
-11.544, 0.149, -11.094, 0.236, 0, 12, 9.5, 695601002
-11.480, 0.164, -11.132, 0.277, 0, 12, 9.4, 695601096
-11.430, 0.167, -11.183, 0.301, 0, 12, 9.4, 695601188
-11.391, 0.175, -11.092, 0.261, 0, 12, 9.4, 695601283
-11.349, 0.185, -11.023, 0.285, 0, 12, 9.4, 695601381
-11.327, 0.191, -11.209, 0.154, 0, 12, 9.7, 695601474
-11.310, 0.207, -11.191, 0.203, 0, 12, 9.5, 695601580
-11.283, 0.213, -10.947, 0.228, 0, 12, 9.4, 695601684
-11.265, 0.206, -11.131, 0.162, 0, 12, 9.6, 695601784
-11.255, 0.212, -11.002, 0.228, 0, 12, 9.3, 695601893
-5.346, -3.594, 42.787, -42.524, 0, 12, 9.4, 695601993
2.567, -10.004, 42.794, -42.531, 0, 12, 9.7, 695602080
9.082, -17.349, 42.794, -42.531, 0, 12, 9.4, 695602177
14.277, -21.242, 42.797, -42.534, 0, 12, 9.4, 695602271
18.870, -24.822, 42.784, -42.521, 0, 12, 9.6, 695602347
21.230, -27.980, -1.031, -22.919, 0, 12, 9.4, 695602441
15.935, -23.444, -11.029, 0.154, 0, 12, 9.3, 695602534
11.197, -19.304, -11.227, 0.203, 0, 12, 9.2, 695602634
6.628, -15.313, -11.060, 0.211, 0, 12, 9.1, 695602737
3.686, -12.754, -11.148, 0.113, 0, 12, 9.4, 695602817
1.542, -10.879, -11.030, 0.244, 0, 12, 9.4, 695602905
-0.812, -8.828, -11.163, 0.146, 0, 12, 9.5, 695603053
-4.038, -6.017, -11.086, 0.178, 0, 12, 9.7, 695603180
-4.998, -5.184, -11.111, 0.162, 0, 12, 9.3, 695603398
-5.724, -4.572, -11.244, 0.032, 0, 12, 9.2, 695603576
-5.972, -4.356, -10.908, -0.008, 0, 12, 9.4, 695603679
-7.096, -3.338, -11.245, 0.303, 0, 12, 9.1, 695603822
-8.009, -2.569, -10.910, 0.154, 0, 12, 9.4, 695603963
-8.499, -2.136, -11.122, 0.179, 0, 12, 9.6, 695604035
-8.884, -1.785, -10.985, 0.154, 0, 12, 9.6, 695604208
-9.167, -1.543, -11.047, 0.000, 0, 12, 9.4, 695604306
-9.539, -1.210, -10.875, 0.179, 0, 12, 8.9, 695604420
-9.855, -0.879, -10.080, -0.230, 0, 12, 9.3, 695604530
-10.140, -0.692, -11.747, 0.262, 0, 12, 9.4, 695604619
-10.294, -0.560, -10.778, 0.219, 0, 12, 9.5, 695604712
-10.467, -0.424, -11.270, 0.319, 0, 12, 9.2, 695604819
-10.626, -0.271, -11.125, 0.253, 0, 12, 9.2, 695604916
-10.704, -0.192, -11.110, 0.080, 0, 12, 9.4, 695604995
-10.779, -0.132, -11.085, 0.243, 0, 12, 9.4, 695605087
-10.861, -0.066, -11.079, 0.211, 0, 12, 9.3, 695605180
-10.922, -0.021, -11.155, 0.259, 0, 12, 9.8, 695605275
-10.960, 0.011, -10.928, 0.301, 0, 12, 9.4, 695605351
-11.011, 0.050, -11.110, 0.260, 0, 12, 9.6, 695605449
-11.054, 0.085, -11.077, 0.318, 0, 12, 9.3, 695605545
-11.081, 0.095, -11.302, 0.311, 0, 12, 9.3, 695605633
-11.101, 0.121, -11.031, 0.259, 0, 12, 9.5, 695605717
-11.117, 0.128, -11.068, 0.244, 0, 12, 9.4, 695605791
-11.148, 0.141, -11.361, 0.252, 0, 12, 9.6, 695605871
-11.171, 0.166, -11.153, 0.292, 0, 12, 9.3, 695605962
-11.185, 0.186, -11.217, 0.416, 0, 12, 9.3, 695606039
-11.192, 0.178, -10.967, 0.302, 0, 12, 9.4, 695606138
