XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-0.577, 7.278, -0.513, 7.265, 0, 5, 10.9, 914535540
-0.581, 7.279, -0.528, 7.289, 0, 5, 11.0, 914535611
-0.586, 7.275, -0.497, 7.294, 0, 5, 10.8, 914535691
-0.582, 7.274, -0.521, 7.256, 0, 5, 10.8, 914535787
-0.584, 7.273, -0.577, 7.363, 0, 5, 11.2, 914535895
-0.587, 7.276, -0.632, 7.310, 0, 5, 10.9, 914535984
-0.578, 7.268, -0.521, 7.302, 0, 5, 11.0, 914536075
-0.581, 7.271, -0.553, 7.348, 0, 5, 11.1, 914536153
-0.577, 7.280, -0.575, 7.362, 0, 5, 10.8, 914536246
-0.575, 7.285, -0.569, 7.304, 0, 5, 11.1, 914536324
-0.581, 7.283, -0.511, 7.270, 0, 5, 10.8, 914536419
-0.586, 7.286, -0.512, 7.260, 0, 5, 11.1, 914536513
-0.588, 7.280, -0.472, 7.261, 0, 5, 10.6, 914536612
-0.582, 7.288, -0.585, 7.415, 0, 5, 11.2, 914536683
-0.584, 7.293, -0.505, 7.403, 0, 5, 10.6, 914536776
-0.588, 7.299, -0.520, 7.307, 0, 5, 10.8, 914536870
-0.592, 7.300, -0.496, 7.298, 0, 5, 11.1, 914536954
-0.595, 7.300, -0.577, 7.324, 0, 5, 10.7, 914537064
-0.596, 7.292, -0.584, 7.168, 0, 5, 10.9, 914537162
-0.588, 7.293, -0.561, 7.272, 0, 5, 10.9, 914537251
-0.590, 7.290, -0.657, 7.308, 0, 5, 10.8, 914537326
-0.585, 7.293, -0.624, 7.396, 0, 5, 10.6, 914537426
-0.579, 7.300, -0.552, 7.310, 0, 5, 10.7, 914537527
-0.570, 7.300, -0.471, 7.270, 0, 5, 10.9, 914537604
-0.561, 7.302, -0.480, 7.356, 0, 5, 10.9, 914537697
-0.560, 7.301, -0.432, 7.245, 0, 5, 11.1, 914537748
-0.559, 7.303, -0.513, 7.346, 0, 5, 10.9, 914537867
-0.564, 7.299, -0.593, 7.331, 0, 5, 11.0, 914537953
-0.568, 7.299, -0.601, 7.339, 0, 5, 10.8, 914538025
-0.573, 7.297, -0.560, 7.279, 0, 5, 11.1, 914538105
