XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS 

-9.971, 2.651, -9.928, 2.337, 0, 12, 9.7, 698403393
-9.971, 2.652, -10.025, 2.732, 0, 12, 9.9, 698403488
-9.966, 2.650, -9.882, 2.611, 0, 12, 9.8, 698403584
-9.972, 2.653, -9.995, 2.704, 0, 12, 9.9, 698403673
-9.976, 2.660, -9.923, 2.641, 0, 12, 9.8, 698403761
-9.973, 2.654, -9.949, 2.578, 0, 12, 9.8, 698403883
-9.978, 2.660, -9.916, 2.666, 0, 12, 9.9, 698403974
-9.985, 2.665, -9.875, 2.678, 0, 12, 9.8, 698404053
-9.980, 2.671, -9.858, 2.605, 0, 12, 9.6, 698404135
-9.979, 2.658, -9.987, 2.729, 0, 12, 9.9, 698404206
-9.983, 2.650, -9.928, 2.590, 0, 12, 9.9, 698404498
-9.975, 2.648, -9.950, 2.728, 0, 12, 9.7, 698404593
-9.976, 2.650, -9.884, 2.599, 0, 12, 9.8, 698404698
-9.974, 2.647, -9.989, 2.592, 0, 12, 9.8, 698404782
-9.980, 2.648, -9.924, 2.597, 0, 12, 10.0, 698404874
-9.977, 2.651, -9.892, 2.703, 0, 12, 9.8, 698404954
-9.971, 2.652, -9.901, 2.779, 0, 12, 9.9, 698405049
-9.972, 2.645, -9.958, 2.754, 0, 12, 10.0, 698405229
-9.981, 2.652, -9.901, 2.681, 0, 12, 9.8, 698405336
-9.972, 2.632, -9.363, 2.558, 0, 12, 9.9, 698405552
-10.022, 2.635, -9.652, 2.735, 0, 12, 9.5, 698405648
-10.000, 2.625, -10.889, 2.318, 0, 12, 9.9, 698405742
-9.921, 2.610, -10.169, 2.148, 0, 12, 9.4, 698405835
-9.894, 2.588, -11.257, 2.259, 0, 12, 9.8, 698405932
-9.790, 2.529, -10.985, 2.207, 0, 12, 10.1, 698406040
-9.740, 2.502, -10.071, 2.570, 0, 12, 9.7, 698406132
-9.771, 2.488, -9.748, 2.822, 0, 12, 9.9, 698406243
-9.792, 2.469, -9.726, 2.549, 0, 12, 9.7, 698406337
-9.856, 2.493, -9.927, 2.686, 0, 12, 9.8, 698406415
-9.850, 2.493, -9.490, 2.619, 0, 12, 10.1, 698406503
-9.911, 2.529, -9.997, 2.835, 0, 12, 10.0, 698406627
-9.929, 2.507, -10.756, 2.863, 0, 12, 9.3, 698406716
-9.849, 2.445, -10.498, 1.458, 0, 12, 9.7, 698406807
-9.858, 2.445, -9.044, 2.145, 0, 12, 10.0, 698406904
-9.917, 2.499, -9.655, 2.182, 0, 12, 10.0, 698406999
-9.951, 2.490, -9.974, 2.078, 0, 12, 9.9, 698407095
-9.896, 2.498, -10.974, 2.757, 0, 12, 10.0, 698407204
-9.798, 2.437, -10.066, 2.020, 0, 12, 9.7, 698407301
-9.847, 2.396, -10.179, 1.422, 0, 12, 9.7, 698407393
-9.817, 2.370, -9.780, 1.951, 0, 12, 9.9, 698407495
-9.783, 2.349, -9.627, 1.541, 0, 12, 9.9, 698407620
-9.716, 2.408, -9.923, 1.816, 0, 12, 10.1, 698407724
-9.754, 2.394, -10.189, 1.962, 0, 12, 9.7, 698407816
-9.728, 2.326, -9.899, 1.110, 0, 12, 9.6, 698407909
-9.835, 2.337, -10.157, 0.970, 0, 12, 10.1, 698408018
-9.819, 2.328, -9.437, 3.517, 0, 12, 9.7, 698408135
-9.865, 2.308, -10.313, 2.729, 0, 12, 9.7, 698408207
-9.831, 2.250, -9.842, 0.905, 0, 12, 9.9, 698408285
-9.846, 2.371, -9.323, 5.381, 0, 12, 9.7, 698408395
-9.848, 2.516, -9.451, 3.939, 0, 12, 9.8, 698408512
-9.859, 2.462, -9.521, 2.039, 0, 12, 9.7, 698408615
-9.890, 2.557, -9.571, 5.007, 0, 12, 9.9, 698408731
-9.811, 2.464, -10.473, -0.875, 0, 12, 9.7, 698408833
-9.856, 2.590, -9.615, 4.155, 0, 12, 10.0, 698408939
-9.903, 2.601, -9.590, 4.332, 0, 12, 9.8, 698409034
-9.854, 2.460, -10.546, -1.229, 0, 12, 10.0, 698409136
-9.954, 2.506, -10.337, -0.350, 0, 12, 10.0, 698409238
-9.983, 2.557, -9.796, 3.480, 0, 12, 10.0, 698409330
-9.979, 2.574, -9.968, 3.501, 0, 12, 10.0, 698409445
-9.947, 2.423, -9.363, 3.664, 0, 12, 9.8, 698409533
-9.934, 2.293, -10.488, -0.144, 0, 12, 9.9, 698409638
-10.005, 2.348, -9.369, 2.788, 0, 12, 9.8, 698409750
-9.976, 2.285, -10.495, -0.766, 0, 12, 10.0, 698409864
-9.964, 2.322, -8.996, 5.642, 0, 12, 9.7, 698409962
-9.949, 2.349, -9.750, 0.119, 0, 12, 9.8, 698410052
-9.918, 2.322, -11.440, 2.803, 0, 12, 9.6, 698410148
-9.936, 2.330, -9.129, 1.191, 0, 12, 9.8, 698410249
-9.965, 2.453, -9.886, 3.353, 0, 12, 9.8, 698410342
-9.855, 2.495, -8.167, 3.724, 0, 12, 10.0, 698410415
-9.818, 2.475, -10.174, 1.526, 0, 12, 9.6, 698410507
-9.806, 2.450, -12.877, 3.388, 0, 12, 9.7, 698410608
-9.919, 2.400, -11.745, 3.050, 0, 12, 9.9, 698410716
-9.949, 2.229, -10.748, -1.149, 0, 12, 9.8, 698410796
-10.051, 2.280, -11.996, 4.268, 0, 12, 9.9, 698410880
-10.240, 2.407, -13.417, 3.758, 0, 12, 9.7, 698410973
-10.490, 2.477, -10.376, 3.427, 0, 12, 9.7, 698411074
-10.636, 2.456, -12.880, 4.725, 0, 12, 9.6, 698411172
-10.618, 2.245, -10.569, 0.955, 0, 12, 9.7, 698411246
-10.482, 2.118, -10.876, 0.423, 2, 12, 9.7, 698411396
-10.308, 2.063, -7.959, 0.827, 2, 12, 9.6, 698411480
-9.999, 2.014, -5.994, 1.136, 2, 12, 9.8, 698411604
-9.844, 1.931, -7.001, -0.384, 2, 12, 9.7, 698411694
-9.828, 1.906, -10.092, -0.519, 2, 12, 9.7, 698411795
-9.708, 1.848, -6.955, 0.467, 2, 12, 9.9, 698411870
-9.662, 1.890, -3.868, 1.312, 2, 12, 9.7, 698411970
-9.706, 1.922, -14.389, 4.781, 2, 12, 9.7, 698412057
